20210330,16247,杭州市,2207272118594,2021-03-30 07:49:50,2021-03-30 09:00:00,2021-03-30 11:00:00,120.151637,30.304782,24629365,3920,购物场所,2021-03-30 09:12:31,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 08:17:31,2021-03-30 09:00:00,2021-03-30 11:00:00,120.106164,30.332619,24631690,3530,写字楼,2021-03-30 10:02:23,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 10:42:01,2021-03-30 10:42:00,2021-03-30 12:42:00,120.10728799999998,30.331668,24631690,3530,写字楼,2021-03-30 10:45:23,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-30 08:01:42,2021-03-30 09:00:00,2021-03-30 11:00:00,120.108771,30.296035,24115688,cutremain,cutremain,2021-03-30 10:42:12,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 14:28:24,2021-03-30 15:00:00,2021-03-30 17:00:00,120.106492,30.333008000000003,24631690,3530,写字楼,2021-03-30 15:04:42,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-30 08:44:31,2021-03-30 17:00:00,2021-03-30 19:00:00,120.113049,30.295728000000004,24115688,cutremain,cutremain,2021-03-30 17:44:50,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 09:30:59,2021-03-30 09:30:58,2021-03-30 11:30:58,120.106398,30.331543,24631690,3530,写字楼,2021-03-30 10:53:37,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-30 16:22:22,2021-03-30 16:22:21,2021-03-30 18:22:21,120.111163,30.296454,24115688,cutremain,cutremain,2021-03-30 16:31:22,,,,,,,,
20210330,16246,杭州市,2210849466125,2021-03-30 09:13:19,2021-03-30 17:00:00,2021-03-30 19:00:00,120.144256,30.329727,24635717,3110,居民区,2021-03-30 18:12:58,,,,,,,,
20210330,16247,杭州市,2207272118594,2021-03-30 13:03:20,2021-03-30 15:00:00,2021-03-30 17:00:00,120.151756,30.304406,24629365,3920,购物场所,2021-03-30 15:44:50,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-30 07:41:51,2021-03-30 09:00:00,2021-03-30 11:00:00,120.111141,30.296471,24115688,cutremain,cutremain,2021-03-30 10:38:25,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-30 15:31:34,2021-03-31 09:00:00,2021-03-31 11:00:00,120.113049,30.295728000000004,24115688,cutremain,cutremain,2021-03-30 19:05:05,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 08:58:13,2021-03-30 09:00:00,2021-03-30 11:00:00,120.106164,30.332619,24631690,3530,写字楼,2021-03-30 10:00:26,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-30 08:03:38,2021-03-30 09:00:00,2021-03-30 11:00:00,120.113049,30.295728000000004,24115688,cutremain,cutremain,2021-03-30 10:35:13,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 08:25:06,2021-03-30 09:00:00,2021-03-30 11:00:00,120.106552,30.331346000000003,24631690,3530,写字楼,2021-03-30 10:23:58,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 09:37:38,2021-03-30 09:37:37,2021-03-30 11:37:37,120.10728799999998,30.331668,24631690,3530,写字楼,2021-03-30 10:41:55,,,,,,,,
20210330,16245,杭州市,2210916466264,2021-03-30 07:43:02,2021-03-30 09:00:00,2021-03-30 11:00:00,120.114253,30.315282,24633897,3110,居民区,2021-03-30 09:12:09,,,,,,,,
20210330,16246,杭州市,2210849466125,2021-03-30 08:53:05,2021-03-30 17:00:00,2021-03-30 19:00:00,120.144615,30.328569,24635717,3110,居民区,2021-03-30 18:03:23,,,,,,,,
20210330,16247,杭州市,2207272118594,2021-03-30 07:49:50,2021-03-30 09:00:00,2021-03-30 11:00:00,120.151637,30.304782,24629365,3920,购物场所,2021-03-30 09:14:02,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-30 08:55:37,2021-03-30 17:00:00,2021-03-30 19:00:00,120.111141,30.296471,24115688,cutremain,cutremain,2021-03-30 16:32:30,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-30 16:47:39,2021-03-30 17:00:00,2021-03-30 19:00:00,120.108069,30.296294,24115688,cutremain,cutremain,2021-03-30 17:21:01,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-30 15:20:18,2021-03-30 17:00:00,2021-03-30 19:00:00,120.113049,30.295728000000004,24115688,cutremain,cutremain,2021-03-30 18:12:14,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 08:19:14,2021-03-30 09:00:00,2021-03-30 11:00:00,120.10677,30.332122,24631690,3530,写字楼,2021-03-30 10:32:03,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 08:36:52,2021-03-30 09:00:00,2021-03-30 11:00:00,120.106492,30.333008000000003,24631690,3530,写字楼,2021-03-30 10:08:31,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 08:04:47,2021-03-30 09:00:00,2021-03-30 11:00:00,120.106767,30.332069,24631690,3530,写字楼,2021-03-30 10:20:59,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-30 13:40:16,2021-03-30 13:40:15,2021-03-30 15:40:15,120.113049,30.295728000000004,24115688,cutremain,cutremain,2021-03-30 14:01:10,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-27 09:41:40,2021-03-31 09:00:00,2021-03-31 11:00:00,120.111141,30.296471,24115688,cutremain,cutremain,2021-03-30 13:34:13,,,,,,,,
20210330,16247,杭州市,2207272118594,2021-03-30 08:58:56,2021-03-30 11:00:00,2021-03-30 13:00:00,120.151756,30.304406,24629365,3920,购物场所,2021-03-30 11:49:34,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-30 16:59:14,2021-03-30 17:00:00,2021-03-30 19:00:00,120.108069,30.296294,24115688,cutremain,cutremain,2021-03-30 17:23:14,,,,,,,,
